fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-01-29,WN,WN,WN,16,WN,N960WN,16,10693,BNA,"Nashville, TN",11433,DTW,"Detroit, MI",1415,,,,,,,1645,,,1,B,0,N,90,,,1,456,,,,,,,,,
2018-09-11,DL,DL,DL,808,DL,N310DN,808,13487,MSP,"Minneapolis, MN",10721,BOS,"Boston, MA",650,645,-5,10,655,1019,6,1042,1025,-17,0,,0,N,172,160,144,1,1124,,,,,,,,,
2018-02-25,UA,UA,UA,420,UA,N56859,420,11292,DEN,"Denver, CO",12892,LAX,"Los Angeles, CA",1115,1114,-1,13,1127,1227,11,1256,1238,-18,0,,0,N,161,144,120,1,862,,,,,,,,,
2019-09-18,B6,B6,B6,1494,B6,N298JB,1494,13204,MCO,"Orlando, FL",12197,HPN,"White Plains, NY",1049,1039,-10,12,1051,1320,3,1328,1323,-5,0,,0,N,159,164,149,1,972,,,,,,,,,
2018-10-01,WN,WN,WN,1217,WN,N286WN,1217,12889,LAS,"Las Vegas, NV",14893,SMF,"Sacramento, CA",1215,1213,-2,7,1220,1330,3,1345,1333,-12,0,,0,N,90,80,70,1,397,,,,,,,,,
2018-02-08,UA,UA,UA,355,UA,N38458,355,11618,EWR,"Newark, NJ",12266,IAH,"Houston, TX",1210,1234,24,18,1252,1527,10,1519,1537,18,0,,0,N,249,243,215,1,1400,18,0,0,0,0,,,,
2018-11-12,WN,WN,WN,598,WN,N248WN,598,14107,PHX,"Phoenix, AZ",14893,SMF,"Sacramento, CA",1230,1226,-4,8,1234,1319,2,1325,1321,-4,0,,0,N,115,115,105,1,647,,,,,,,,,
2019-12-01,AA,AA_CODESHARE,AA,5351,OH,N603NN,5351,11057,CLT,"Charlotte, NC",11252,DAB,"Daytona Beach, FL",2219,2218,-1,25,2243,2351,3,2350,2354,4,0,,0,N,91,96,68,1,416,,,,,,,,,
2018-02-04,DL,DL,DL,957,DL,N826DN,957,13487,MSP,"Minneapolis, MN",14635,RSW,"Fort Myers, FL",1020,1017,-3,14,1031,1426,2,1450,1428,-22,0,,0,N,210,191,175,1,1416,,,,,,,,,
2018-12-09,AA,AA,AA,1837,AA,N921US,1837,11298,DFW,"Dallas/Fort Worth, TX",14107,PHX,"Phoenix, AZ",2035,2029,-6,22,2051,2159,7,2211,2206,-5,0,,0,N,156,157,128,1,868,,,,,,,,,
2019-02-24,UA,UA,UA,438,UA,N845UA,438,12266,IAH,"Houston, TX",14747,SEA,"Seattle, WA",951,943,-8,19,1002,1238,17,1247,1255,8,0,,0,N,296,312,276,1,1874,,,,,,,,,
2018-08-10,AA,AA_CODESHARE,AA,4240,AX,N615AE,4240,11278,DCA,"Washington, DC",11042,CLE,"Cleveland, OH",1515,1620,65,16,1636,1742,4,1643,1746,63,0,,0,N,88,86,66,1,310,3,0,0,0,60,,,,
2018-01-09,DL,DL_CODESHARE,DL,4488,OO,N824SK,4488,13487,MSP,"Minneapolis, MN",14492,RDU,"Raleigh/Durham, NC",1255,1252,-3,24,1316,1616,2,1640,1618,-22,0,,0,N,165,146,120,1,980,,,,,,,,,
2019-06-21,AA,AA_CODESHARE,AA,5582,OH,N539EA,5582,11057,CLT,"Charlotte, NC",14814,SHV,"Shreveport, LA",1145,1141,-4,22,1203,1255,6,1313,1301,-12,0,,0,N,148,140,112,1,764,,,,,,,,,
2019-12-15,UA,UA,UA,1176,UA,N61882,1176,13303,MIA,"Miami, FL",11618,EWR,"Newark, NJ",1447,1435,-12,29,1504,1732,6,1745,1738,-7,0,,0,N,178,183,148,1,1085,,,,,,,,,
2019-06-02,AS,AS,AS,601,AS,N298AK,601,12892,LAX,"Los Angeles, CA",10299,ANC,"Anchorage, AK",2355,2344,-11,33,17,419,5,425,424,-1,0,,0,N,330,340,302,1,2345,,,,,,,,,
2019-11-28,UA,UA,UA,326,UA,N68805,326,12264,IAD,"Washington, DC",14747,SEA,"Seattle, WA",1735,1728,-7,20,1748,2006,4,2030,2010,-20,0,,0,N,355,342,318,1,2306,,,,,,,,,
2018-05-08,DL,DL_CODESHARE,DL,4586,OO,N936SW,4586,11308,DHN,"Dothan, AL",10397,ATL,"Atlanta, GA",1425,1414,-11,36,1450,1625,8,1627,1633,6,0,,0,N,62,79,35,1,170,,,,,,,,,
2019-08-11,AA,AA_CODESHARE,AA,5540,OH,N517AE,5540,10693,BNA,"Nashville, TN",11057,CLT,"Charlotte, NC",1645,1640,-5,15,1655,1851,10,1919,1901,-18,0,,0,N,94,81,56,1,328,,,,,,,,,
2018-11-22,NK,NK,NK,561,NK,N601NK,561,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",1320,1313,-7,45,1358,1441,8,1433,1449,16,0,,0,N,73,96,43,1,236,0,0,16,0,0,,,,
2019-10-18,AA,AA_CODESHARE,AA,5582,OH,N503AE,5582,14814,SHV,"Shreveport, LA",11057,CLT,"Charlotte, NC",1342,1341,-1,12,1353,1640,22,1708,1702,-6,0,,0,N,146,141,107,1,764,,,,,,,,,
2019-08-05,DL,DL_CODESHARE,DL,3494,9E,N337PQ,3494,12953,LGA,"New York, NY",13931,ORF,"Norfolk, VA",944,933,-11,33,1006,1057,3,1123,1100,-23,0,,0,N,99,87,51,1,296,,,,,,,,,
2019-01-02,AA,AA,AA,167,AA,N136AN,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",820,836,16,21,857,1651,9,1649,1700,11,0,,0,N,329,324,294,1,2611,,,,,,,,,
2019-06-27,AS,AS,AS,106,AS,N609AS,106,10299,ANC,"Anchorage, AK",14747,SEA,"Seattle, WA",2155,2144,-11,11,2155,159,16,225,215,-10,0,,0,N,210,211,184,1,1448,,,,,,,,,
2018-11-16,NK,NK,NK,922,NK,N633NK,922,12953,LGA,"New York, NY",11433,DTW,"Detroit, MI",1657,1757,60,39,1836,2004,12,1859,2016,77,0,,0,N,122,139,88,1,502,0,0,77,0,0,,,,
2019-04-04,AA,AA,AA,304,AA,N902NN,304,11298,DFW,"Dallas/Fort Worth, TX",12478,JFK,"New York, NY",1000,1000,0,14,1014,1414,7,1435,1421,-14,0,,0,N,215,201,180,1,1391,,,,,,,,,
2018-03-03,AA,AA_CODESHARE,AA,4087,MQ,N939AE,4087,12891,LAW,"Lawton/Fort Sill, OK",11298,DFW,"Dallas/Fort Worth, TX",1415,1443,28,17,1500,1531,12,1508,1543,35,0,,0,N,53,60,31,1,140,6,0,7,0,22,,,,
2018-12-15,WN,WN,WN,3591,WN,N484WN,3591,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",1600,1634,34,16,1650,1920,8,1840,1928,48,0,,0,N,160,174,150,1,925,11,0,14,0,23,,,,
2018-01-16,WN,WN,WN,1145,WN,N947WN,1145,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",900,856,-4,26,922,1017,9,1040,1026,-14,0,,0,N,100,90,55,1,337,,,,,,,,,
2018-06-20,AS,AS_CODESHARE,AS,2179,QX,N412QX,2179,14747,SEA,"Seattle, WA",14489,RDM,"Bend/Redmond, OR",1719,1802,43,25,1827,1915,6,1821,1921,60,0,,0,N,62,79,48,1,228,43,0,17,0,0,,,,
2018-06-30,UA,UA,UA,1697,UA,N891UA,1697,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",1100,1100,0,15,1115,1202,11,1241,1213,-28,0,,0,N,161,133,107,1,733,,,,,,,,,
2019-02-09,DL,DL,DL,2970,DL,N988DL,2970,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",1959,1958,-1,10,2008,1947,4,2010,1951,-19,0,,0,N,71,53,39,1,214,,,,,,,,,
2018-07-23,UA,UA_CODESHARE,UA,4350,EV,N13903,4350,13061,LRD,"Laredo, TX",12266,IAH,"Houston, TX",1605,1555,-10,14,1609,1703,7,1723,1710,-13,0,,0,N,78,75,54,1,301,,,,,,,,,
2019-06-04,AS,AS,AS,424,AS,N585AS,424,14747,SEA,"Seattle, WA",12892,LAX,"Los Angeles, CA",1345,1341,-4,29,1410,1621,10,1635,1631,-4,0,,0,N,170,170,131,1,954,,,,,,,,,
2019-02-21,WN,WN,WN,1835,WN,N8667D,1835,13204,MCO,"Orlando, FL",11292,DEN,"Denver, CO",955,1006,11,20,1026,1154,6,1200,1200,0,0,,0,N,245,234,208,1,1546,,,,,,,,,
2018-02-20,UA,UA_CODESHARE,UA,4500,G7,N158GJ,4500,15016,STL,"St. Louis, MO",13930,ORD,"Chicago, IL",530,521,-9,14,535,628,11,653,639,-14,0,,0,N,83,78,53,1,258,,,,,,,,,
2018-03-16,WN,WN,WN,5750,WN,N7865A,5750,13342,MKE,"Milwaukee, WI",11278,DCA,"Washington, DC",1735,1734,-1,11,1745,2001,5,2020,2006,-14,0,,0,N,105,92,76,1,634,,,,,,,,,
2018-05-18,DL,DL,DL,1353,DL,N912DL,1353,14193,PNS,"Pensacola, FL",10397,ATL,"Atlanta, GA",1100,1103,3,14,1117,1302,11,1310,1313,3,0,,0,N,70,70,45,1,271,,,,,,,,,
2019-03-22,UA,UA_CODESHARE,UA,5451,OO,N109SY,5451,14679,SAN,"San Diego, CA",12892,LAX,"Los Angeles, CA",1315,1310,-5,15,1325,1353,15,1415,1408,-7,0,,0,N,60,58,28,1,109,,,,,,,,,
2018-03-29,AA,AA,AA,800,AA,N951UW,800,12266,IAH,"Houston, TX",14100,PHL,"Philadelphia, PA",600,558,-2,12,610,950,6,1010,956,-14,0,,0,N,190,178,160,1,1325,,,,,,,,,
2018-04-17,UA,UA_CODESHARE,UA,4011,EV,N16911,4011,11995,GSO,"Greensboro/High Point, NC",11618,EWR,"Newark, NJ",600,558,-2,15,613,729,23,742,752,10,0,,0,N,102,114,76,1,445,,,,,,,,,
2019-07-26,DL,DL,DL,1779,DL,N879DN,1779,13487,MSP,"Minneapolis, MN",11292,DEN,"Denver, CO",1151,1151,0,17,1208,1239,14,1304,1253,-11,0,,0,N,133,122,91,1,680,,,,,,,,,
2019-02-25,B6,B6,B6,932,B6,N179JB,932,12191,HOU,"Houston, TX",10721,BOS,"Boston, MA",1822,1818,-4,12,1830,2247,7,2254,2254,0,0,,0,N,212,216,197,1,1609,,,,,,,,,
2018-01-02,AA,AA,AA,1739,AA,N737US,1739,11057,CLT,"Charlotte, NC",10423,AUS,"Austin, TX",1440,1437,-3,14,1451,1637,6,1643,1643,0,0,,0,N,183,186,166,1,1032,,,,,,,,,
2018-10-02,AA,AA_CODESHARE,AA,3724,MQ,N833AE,3724,12953,LGA,"New York, NY",11193,CVG,"Cincinnati, OH",940,950,10,20,1010,1149,5,1156,1154,-2,0,,0,N,136,124,99,1,585,,,,,,,,,
2019-11-05,WN,WN,WN,1810,WN,N556WN,1810,11292,DEN,"Denver, CO",13796,OAK,"Oakland, CA",2155,2209,14,16,2225,2338,8,2330,2346,16,0,,0,N,155,157,133,1,957,0,0,2,0,14,,,,
2019-03-26,DL,DL_CODESHARE,DL,6305,G7,N653CA,6305,13485,MSN,"Madison, WI",11433,DTW,"Detroit, MI",921,911,-10,9,920,1118,6,1140,1124,-16,0,,0,N,79,73,58,1,311,,,,,,,,,
2018-05-15,NK,NK,NK,323,NK,N676NK,323,13487,MSP,"Minneapolis, MN",12892,LAX,"Los Angeles, CA",655,658,3,19,717,850,7,853,857,4,0,,0,N,238,239,213,1,1535,,,,,,,,,
2018-01-26,AA,AA_CODESHARE,AA,5184,OH,N592NN,5184,15096,SYR,"Syracuse, NY",11057,CLT,"Charlotte, NC",1404,1404,0,16,1420,1604,18,1625,1622,-3,0,,0,N,141,138,104,1,603,,,,,,,,,
2019-12-28,WN,WN,WN,5945,WN,N284WN,5945,14683,SAT,"San Antonio, TX",11259,DAL,"Dallas, TX",2005,2104,59,5,2109,2147,11,2115,2158,43,0,,0,N,70,54,38,1,247,4,0,0,0,39,,,,
2019-12-29,UA,UA_CODESHARE,UA,4499,G7,N531GJ,4499,11423,DSM,"Des Moines, IA",13930,ORD,"Chicago, IL",1300,1614,194,14,1628,1724,12,1433,1736,183,0,,0,N,93,82,56,1,299,183,0,0,0,0,,,,
2019-10-08,AA,AA,AA,483,AA,N912UY,483,13930,ORD,"Chicago, IL",11057,CLT,"Charlotte, NC",1820,1815,-5,15,1830,2102,19,2131,2121,-10,0,,0,N,131,126,92,1,599,,,,,,,,,
2019-04-28,B6,B6,B6,1404,B6,N656JB,1404,14843,SJU,"San Juan, PR",12478,JFK,"New York, NY",1155,1149,-6,11,1200,1528,6,1603,1534,-29,0,,0,N,248,225,208,1,1598,,,,,,,,,
2018-01-24,UA,UA_CODESHARE,UA,3909,ZW,N447AW,3909,13930,ORD,"Chicago, IL",14730,SDF,"Louisville, KY",1410,1402,-8,30,1432,1618,8,1632,1626,-6,0,,0,N,82,84,46,1,286,,,,,,,,,
2018-12-15,DL,DL,DL,1762,DL,N985AT,1762,10397,ATL,"Atlanta, GA",10781,BTR,"Baton Rouge, LA",2237,2229,-8,11,2240,2246,3,2315,2249,-26,0,,0,N,98,80,66,1,448,,,,,,,,,
2019-10-10,DL,DL_CODESHARE,DL,5523,9E,N913XJ,5523,10408,ATW,"Appleton, WI",10397,ATL,"Atlanta, GA",1659,1700,1,10,1710,1949,10,2010,1959,-11,0,,0,N,131,119,99,1,765,,,,,,,,,
2018-09-25,AA,AA_CODESHARE,AA,4687,YX,N136HQ,4687,11057,CLT,"Charlotte, NC",12339,IND,"Indianapolis, IN",2012,2017,5,15,2032,2145,6,2152,2151,-1,0,,0,N,100,94,73,1,427,,,,,,,,,
2018-01-08,WN,WN,WN,2126,WN,N8625A,2126,11697,FLL,"Fort Lauderdale, FL",14307,PVD,"Providence, RI",935,932,-3,21,953,1216,5,1235,1221,-14,0,,0,N,180,169,143,1,1188,,,,,,,,,
2018-04-01,B6,B6,B6,1273,B6,N766JB,1273,12478,JFK,"New York, NY",10994,CHS,"Charleston, SC",713,711,-2,26,737,911,7,925,918,-7,0,,0,N,132,127,94,1,636,,,,,,,,,
2018-07-11,UA,UA,UA,577,UA,N820UA,577,10693,BNA,"Nashville, TN",14771,SFO,"San Francisco, CA",645,705,20,14,719,908,5,931,913,-18,0,,0,N,286,248,229,1,1969,,,,,,,,,
2019-04-01,WN,WN,WN,548,WN,N7701B,548,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1235,1232,-3,13,1245,1337,5,1405,1342,-23,0,,0,N,90,70,52,1,337,,,,,,,,,
2018-09-19,WN,WN,WN,6046,WN,N7811F,6046,14107,PHX,"Phoenix, AZ",14679,SAN,"San Diego, CA",825,824,-1,9,833,920,10,930,930,0,0,,0,N,65,66,47,1,304,,,,,,,,,
2018-09-03,UA,UA,UA,1897,UA,N74856,1897,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",1400,1612,132,14,1626,2152,15,2002,2207,125,0,,0,N,242,235,206,1,1744,0,0,13,0,112,,,,
2019-02-28,AS,AS,AS,368,AS,N495AS,368,14747,SEA,"Seattle, WA",14771,SFO,"San Francisco, CA",2020,2009,-11,11,2020,2202,13,2230,2215,-15,0,,0,N,130,126,102,1,679,,,,,,,,,
2018-05-09,AA,AA_CODESHARE,AA,3632,MQ,N942LL,3632,11066,CMH,"Columbus, OH",13303,MIA,"Miami, FL",657,656,-1,10,706,921,3,945,924,-21,0,,0,N,168,148,135,1,990,,,,,,,,,
2018-10-17,WN,WN,WN,2181,WN,N257WN,2181,11057,CLT,"Charlotte, NC",13232,MDW,"Chicago, IL",1725,1737,12,16,1753,1828,5,1815,1833,18,0,,0,N,110,116,95,1,584,5,0,6,0,7,,,,
2019-03-04,WN,WN,WN,2125,WN,N8511K,2125,10529,BDL,"Hartford, CT",13232,MDW,"Chicago, IL",1550,1551,1,10,1601,1707,7,1725,1714,-11,0,,0,N,155,143,126,1,777,,,,,,,,,
2018-08-24,DL,DL_CODESHARE,DL,4798,OO,N906SW,4798,10397,ATL,"Atlanta, GA",13277,MGM,"Montgomery, AL",1502,1530,28,27,1557,1533,3,1500,1536,36,0,,0,N,58,66,36,1,147,0,0,8,0,28,,,,
2018-01-19,DL,DL,DL,2981,DL,N316NB,2981,13930,ORD,"Chicago, IL",14747,SEA,"Seattle, WA",1726,1721,-5,13,1734,1948,6,2015,1954,-21,0,,0,N,289,273,254,1,1721,,,,,,,,,
2018-12-03,UA,UA_CODESHARE,UA,3974,EV,N14907,3974,12266,IAH,"Houston, TX",12278,ICT,"Wichita, KS",1625,1618,-7,14,1632,1754,7,1815,1801,-14,0,,0,N,110,103,82,1,542,,,,,,,,,
2019-10-25,UA,UA_CODESHARE,UA,6054,YV,N89315,6054,11996,GSP,"Greer, SC",12266,IAH,"Houston, TX",1555,1735,100,14,1749,1852,8,1725,1900,95,0,,0,N,150,145,123,1,837,0,0,0,0,95,,,,
2018-07-27,UA,UA_CODESHARE,UA,4454,EV,N16976,4454,12217,HSV,"Huntsville, AL",12266,IAH,"Houston, TX",1240,1450,130,17,1507,1648,9,1434,1657,143,0,,0,N,114,127,101,1,595,8,0,13,0,122,,,,
2018-08-24,UA,UA,UA,394,UA,N76288,394,14771,SFO,"San Francisco, CA",12889,LAS,"Las Vegas, NV",1925,1920,-5,12,1932,2037,7,2058,2044,-14,0,,0,N,93,84,65,1,414,,,,,,,,,
2018-01-08,DL,DL_CODESHARE,DL,5558,EV,N195PQ,5558,10397,ATL,"Atlanta, GA",13029,LNK,"Lincoln, NE",2004,2206,122,22,2228,2335,6,2140,2341,121,0,,0,N,156,155,127,1,841,70,0,0,0,51,,,,
2018-03-03,WN,WN,WN,4293,WN,N780SW,4293,12892,LAX,"Los Angeles, CA",12889,LAS,"Las Vegas, NV",2000,2154,114,11,2205,2250,3,2100,2253,113,0,,0,N,60,59,45,1,236,8,0,0,0,105,,,,
2018-12-05,NK,NK,NK,892,NK,N684NK,892,14843,SJU,"San Juan, PR",13204,MCO,"Orlando, FL",1519,1522,3,20,1542,1721,14,1728,1735,7,0,,0,N,189,193,159,1,1189,,,,,,,,,
2018-03-31,DL,DL_CODESHARE,DL,3992,9E,N8694A,3992,12953,LGA,"New York, NY",10581,BGR,"Bangor, ME",1015,1006,-9,32,1038,1133,3,1152,1136,-16,0,,0,N,97,90,55,1,378,,,,,,,,,
2018-09-04,HA,HA,HA,4,HA,N396HA,4,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",2210,2159,-11,15,2214,553,12,630,605,-25,0,,0,N,320,306,279,1,2556,,,,,,,,,
2019-06-12,AA,AA,AA,1572,AA,N9021H,1572,15370,TUL,"Tulsa, OK",11298,DFW,"Dallas/Fort Worth, TX",825,821,-4,23,844,944,12,944,956,12,0,,0,N,79,95,60,1,237,,,,,,,,,
2019-10-03,DL,DL,DL,1063,DL,N361NB,1063,12892,LAX,"Los Angeles, CA",14057,PDX,"Portland, OR",1920,1920,0,7,1927,2128,3,2139,2131,-8,0,,0,N,139,131,121,1,834,,,,,,,,,
2019-03-09,G4,G4,G4,2312,G4,306NV,2312,14761,SFB,"Sanford, FL",15096,SYR,"Syracuse, NY",620,648,28,10,658,921,5,854,926,32,0,,0,N,154,158,143,1,1029,28,0,4,0,0,,,,
2018-02-05,DL,DL_CODESHARE,DL,3946,9E,N901XJ,3946,13495,MSY,"New Orleans, LA",12953,LGA,"New York, NY",1319,1335,16,26,1401,1740,7,1719,1747,28,0,,0,N,180,192,159,1,1183,0,0,16,0,12,,,,
2018-08-22,DL,DL_CODESHARE,DL,5563,EV,N707EV,5563,15370,TUL,"Tulsa, OK",10397,ATL,"Atlanta, GA",1554,1545,-9,11,1556,1820,7,1859,1827,-32,0,,0,N,125,102,84,1,674,,,,,,,,,
2018-05-11,WN,WN,WN,4258,WN,N444WN,4258,14107,PHX,"Phoenix, AZ",14893,SMF,"Sacramento, CA",1055,1055,0,19,1114,1300,4,1250,1304,14,0,,0,N,115,129,106,1,647,,,,,,,,,
2019-11-19,AA,AA_CODESHARE,AA,4900,PT,N658AE,4900,14100,PHL,"Philadelphia, PA",10135,ABE,"Allentown/Bethlehem/Easton, PA",1513,1510,-3,17,1527,1544,5,1558,1549,-9,0,,0,N,45,39,17,1,55,,,,,,,,,
2019-05-10,UA,UA_CODESHARE,UA,5678,OO,N132SY,5678,11292,DEN,"Denver, CO",15376,TUS,"Tucson, AZ",1543,1542,-1,20,1602,1641,5,1648,1646,-2,0,,0,N,125,124,99,1,639,,,,,,,,,
2019-08-31,AS,AS,AS,341,AS,N236AK,341,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",715,707,-8,18,725,837,3,850,840,-10,0,,0,N,95,93,72,1,480,,,,,,,,,
2018-05-05,DL,DL,DL,1585,DL,N892DN,1585,12953,LGA,"New York, NY",13204,MCO,"Orlando, FL",1745,1741,-4,13,1754,2010,7,2038,2017,-21,0,,0,N,173,156,136,1,950,,,,,,,,,
2019-12-07,AA,AA_CODESHARE,AA,3843,MQ,N258NN,3843,14842,SJT,"San Angelo, TX",11298,DFW,"Dallas/Fort Worth, TX",1426,1417,-9,9,1426,1506,8,1534,1514,-20,0,,0,N,68,57,40,1,229,,,,,,,,,
2019-02-06,AS,AS,AS,55,AS,N528AS,55,14709,SCC,"Deadhorse, AK",10754,BRW,"Barrow, AK",1030,1010,-20,11,1021,1101,4,1120,1105,-15,0,,0,N,50,55,40,1,204,,,,,,,,,
2019-11-02,NK,NK,NK,310,NK,N648NK,310,12892,LAX,"Los Angeles, CA",11697,FLL,"Fort Lauderdale, FL",2210,2247,37,16,2303,514,11,502,525,23,0,,0,N,292,278,251,1,2343,0,0,0,0,23,,,,
2018-01-29,UA,UA_CODESHARE,UA,4219,EV,N17984,4219,13930,ORD,"Chicago, IL",15370,TUL,"Tulsa, OK",1920,1916,-4,21,1937,2104,5,2125,2109,-16,0,,0,N,125,113,87,1,585,,,,,,,,,
2018-05-18,AA,AA_CODESHARE,AA,5953,YV,N916FJ,5953,10800,BUR,"Burbank, CA",14107,PHX,"Phoenix, AZ",1630,1624,-6,23,1647,1757,8,1804,1805,1,0,,0,N,94,101,70,1,369,,,,,,,,,
2018-08-24,AA,AA_CODESHARE,AA,5536,OH,N250PS,5536,11057,CLT,"Charlotte, NC",15412,TYS,"Knoxville, TN",2216,2215,-1,16,2231,2302,4,2314,2306,-8,0,,0,N,58,51,31,1,177,,,,,,,,,
2018-10-13,AA,AA_CODESHARE,AA,3966,MQ,N854AE,3966,11298,DFW,"Dallas/Fort Worth, TX",11867,GCK,"Garden City, KS",2100,2148,48,14,2202,,,2232,,,0,,1,N,92,,,1,404,,,,,,,,,
2018-12-23,F9,F9,F9,95,F9,N210FR,95,13198,MCI,"Kansas City, MO",11292,DEN,"Denver, CO",1729,1731,2,10,1741,1807,8,1830,1815,-15,0,,0,N,121,104,86,1,533,,,,,,,,,
2018-07-20,AA,AA,AA,682,AA,N925UY,682,14107,PHX,"Phoenix, AZ",13930,ORD,"Chicago, IL",700,656,-4,18,714,1213,8,1235,1221,-14,0,,0,N,215,205,179,1,1440,,,,,,,,,
2019-06-02,AA,AA,AA,545,AA,N658AW,545,11057,CLT,"Charlotte, NC",11278,DCA,"Washington, DC",2030,2027,-3,18,2045,2204,6,2200,2210,10,0,,0,N,90,103,79,1,331,,,,,,,,,
2019-03-16,AA,AA,AA,504,AA,N155UW,504,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",2048,2057,9,17,2114,2156,9,2214,2205,-9,0,,0,N,86,68,42,1,236,,,,,,,,,
2018-05-02,AA,AA,AA,397,AA,N910NN,397,13303,MIA,"Miami, FL",14843,SJU,"San Juan, PR",2006,2000,-6,15,2015,2220,6,2243,2226,-17,0,,0,N,157,146,125,1,1045,,,,,,,,,
2019-06-01,WN,WN,WN,2924,WN,N426WN,2924,13232,MDW,"Chicago, IL",11292,DEN,"Denver, CO",605,601,-4,10,611,718,5,740,723,-17,0,,0,N,155,142,127,1,895,,,,,,,,,
2018-07-18,F9,F9,F9,955,F9,N312FR,955,11109,COS,"Colorado Springs, CO",14679,SAN,"San Diego, CA",1332,1328,-4,17,1345,1438,4,1450,1442,-8,0,,0,N,138,134,113,1,816,,,,,,,,,
2019-10-01,AA,AA_CODESHARE,AA,4921,PT,N636AE,4921,11433,DTW,"Detroit, MI",14100,PHL,"Philadelphia, PA",1500,1451,-9,15,1506,1614,11,1650,1625,-25,0,,0,N,110,94,68,1,453,,,,,,,,,
2018-06-24,AS,AS,AS,322,AS,N306AS,322,14747,SEA,"Seattle, WA",14831,SJC,"San Jose, CA",1855,1849,-6,15,1904,2050,6,2102,2056,-6,0,,0,N,127,127,106,1,696,,,,,,,,,
2019-01-04,WN,WN,WN,442,WN,N768SW,442,11278,DCA,"Washington, DC",11066,CMH,"Columbus, OH",1235,1235,0,11,1246,1341,5,1350,1346,-4,0,,0,N,75,71,55,1,323,,,,,,,,,
2019-05-10,UA,UA,UA,1528,UA,N454UA,1528,12266,IAH,"Houston, TX",10821,BWI,"Baltimore, MD",1015,1022,7,23,1045,1418,5,1419,1423,4,0,,0,N,184,181,153,1,1235,,,,,,,,,
2019-02-22,UA,UA_CODESHARE,UA,4913,C5,N14143,4913,11618,EWR,"Newark, NJ",12339,IND,"Indianapolis, IN",1145,1349,124,12,1401,1625,7,1407,1632,145,0,,0,N,142,163,144,1,645,58,0,21,0,66,,,,
2019-10-26,AS,AS,AS,806,AS,N531AS,806,13830,OGG,"Kahului, HI",14679,SAN,"San Diego, CA",1425,1423,-2,9,1432,2231,8,2245,2239,-6,0,,0,N,320,316,299,1,2541,,,,,,,,,
2018-07-29,DL,DL_CODESHARE,DL,6283,G7,N181GJ,6283,11267,DAY,"Dayton, OH",11433,DTW,"Detroit, MI",1012,1006,-6,13,1019,1058,7,1117,1105,-12,0,,0,N,65,59,39,1,166,,,,,,,,,
2018-07-11,G4,G4,G4,109,G4,233NV,109,15008,STC,"St. Cloud, MN",10466,AZA,"Phoenix, AZ",2034,2032,-2,9,2041,2136,5,2141,2141,0,0,,0,N,187,189,175,1,1259,,,,,,,,,
2019-12-21,F9,F9,F9,1514,F9,N312FR,1514,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",2242,2311,29,15,2326,50,7,40,57,17,0,,0,N,118,106,84,1,594,17,0,0,0,0,,,,
2019-09-20,NK,NK,NK,298,NK,N650NK,298,12889,LAS,"Las Vegas, NV",12266,IAH,"Houston, TX",53,,,,,,,550,,,1,B,0,N,177,,,1,1222,,,,,,,,,
2018-03-30,WN,WN,WN,6236,WN,N773SA,6236,12278,ICT,"Wichita, KS",12889,LAS,"Las Vegas, NV",1600,1608,8,7,1615,1634,4,1645,1638,-7,0,,0,N,165,150,139,1,986,,,,,,,,,
2019-10-04,UA,UA_CODESHARE,UA,4280,EV,N16559,4280,10279,AMA,"Amarillo, TX",12266,IAH,"Houston, TX",710,706,-4,18,724,847,8,855,855,0,0,,0,N,105,109,83,1,517,,,,,,,,,
2019-08-28,WN,WN,WN,1403,WN,N920WN,1403,11292,DEN,"Denver, CO",15016,STL,"St. Louis, MO",705,704,-1,17,721,957,4,1005,1001,-4,0,,0,N,120,117,96,1,770,,,,,,,,,
